Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[493]    0.0    0.00    0.00     843         std::remove_reference<std::allocator<int> const&>::type&& std::move<std::allocator<int> const&>(std::allocator<int> const&) [493]
-----------------------------------------------
                0.00    0.00     842/842         std::future<sf::Image>& std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::emplace_back<std::future<sf::Image> >(std::future<sf::Image>&&) [497]
[494]    0.0    0.00    0.00     842         std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::back() [494]
                0.00    0.00     846/1139        std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::end() [388]
                0.00    0.00     841/1715        __gnu_cxx::__normal_iterator<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > >::operator*() const [330]
                0.00    0.00     837/837         __gnu_cxx::__normal_iterator<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > >::operator-(long long) const [500]
-----------------------------------------------
                0.00    0.00     841/841         std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::__uniq_ptr_impl(std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&&) [445]
[495]    0.0    0.00    0.00     841         std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>::tuple(std::tuple<std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>&&) [495]
                0.00    0.00     858/858         std::_Tuple_impl<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>::_Tuple_impl(std::_Tuple_impl<0ull, std::__future_base::_Result_base*, std::__future_base::_Result_base::_Deleter>&&) [457]
-----------------------------------------------
                0.00    0.00     840/840         std::tuple<std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter>::tuple<std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter, true>() [499]
[496]    0.0    0.00    0.00     840         std::_Tuple_impl<0ull, std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter>::_Tuple_impl() [496]
                0.00    0.00     844/844         std::_Head_base<0ull, std::__future_base::_Result<sf::Image>*, false>::_Head_base() [485]
                0.00    0.00     843/1708        std::_Tuple_impl<1ull, std::__future_base::_Result_base::_Deleter>::_Tuple_impl() [343]
-----------------------------------------------
                0.00    0.00     840/840         RaycastEngine::multi_render(sf::RenderWindow&) <cycle 1> [3]
[497]    0.0    0.00    0.00     840         std::future<sf::Image>& std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::emplace_back<std::future<sf::Image> >(std::future<sf::Image>&&) [497]
                0.00    0.00     844/844         void std::allocator_traits<std::allocator<std::future<sf::Image> > >::construct<std::future<sf::Image>, std::future<sf::Image> >(std::allocator<std::future<sf::Image> >&, std::future<sf::Image>*, std::future<sf::Image>&&) [488]
                0.00    0.00     842/842         std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::back() [494]
                0.00    0.00     840/2536        std::future<sf::Image>&& std::forward<std::future<sf::Image> >(std::remove_reference<std::future<sf::Image> >::type&) [280]
-----------------------------------------------
                0.00    0.00     839/839         std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::swap(std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&) [521]
[498]    0.0    0.00    0.00     839         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> > >, std::is_move_constructible<std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> >, std::is_move_assignable<std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> > >::value, void>::type std::swap<std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> >(std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&, std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&) [498]
                0.00    0.00    2561/2561        std::remove_reference<std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&>::type&& std::move<std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&>(std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&) [273]
                0.00    0.00    1716/1716        std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::operator=(std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&&) [329]
                0.00    0.00     862/862         std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>::__uniq_ptr_impl(std::__uniq_ptr_impl<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>&&) [445]
-----------------------------------------------
                0.00    0.00     838/838         std::__uniq_ptr_impl<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>::__uniq_ptr_impl(std::__future_base::_Result<sf::Image>*) [503]
[499]    0.0    0.00    0.00     838         std::tuple<std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter>::tuple<std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter, true>() [499]
                0.00    0.00     840/840         std::_Tuple_impl<0ull, std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter>::_Tuple_impl() [496]
-----------------------------------------------
                0.00    0.00     837/837         std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::back() [494]
[500]    0.0    0.00    0.00     837         __gnu_cxx::__normal_iterator<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > >::operator-(long long) const [500]
                0.00    0.00     843/2274        __gnu_cxx::__normal_iterator<std::future<sf::Image>*, std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > > >::__normal_iterator(std::future<sf::Image>* const&) [286]
-----------------------------------------------
                0.00    0.00     837/837         std::function<void ()>::operator=(std::function<void ()>&&) [93]
[501]    0.0    0.00    0.00     837         std::function<void ()>::function(std::function<void ()>&&) [501]
                0.00    0.00     844/3335        std::_Function_base::_Function_base() [252]
                0.00    0.00     838/1678        std::function<void ()>::swap(std::function<void ()>&) [366]
-----------------------------------------------
                0.00    0.00     830/830         std::packaged_task<sf::Image ()>::get_future() [75]
[502]    0.0    0.00    0.00     830         std::future<sf::Image>::future(std::shared_ptr<std::__future_base::_State_baseV2> const&) [502]
                0.00    0.00     843/843         std::__basic_future<sf::Image>::__basic_future(std::shared_ptr<std::__future_base::_State_baseV2> const&) [490]
-----------------------------------------------
                0.00    0.00     829/829         std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>::unique_ptr<std::__future_base::_Result_base::_Deleter, void>(std::__future_base::_Result<sf::Image>*) [507]
[503]    0.0    0.00    0.00     829         std::__uniq_ptr_impl<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>::__uniq_ptr_impl(std::__future_base::_Result<sf::Image>*) [503]
                0.00    0.00     839/5083        std::__uniq_ptr_impl<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>::_M_ptr() [220]
                0.00    0.00     838/838         std::tuple<std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter>::tuple<std::__future_base::_Result<sf::Image>*, std::__future_base::_Result_base::_Deleter, true>() [499]
-----------------------------------------------
                0.00    0.00     826/826         ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1})::{lambda()#1}::operator()() const [92]
[504]    0.0    0.00    0.00     826         std::__shared_ptr_access<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [504]
                0.00    0.00     832/1666        std::__shared_ptr_access<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [371]
-----------------------------------------------
                0.00    0.00       1/822         std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::~deque() [824]
                0.00    0.00     821/822         std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::front() [515]
[505]    0.0    0.00    0.00     822         std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::begin() [505]
                0.00    0.00     831/1705        std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*>::_Deque_iterator(std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*> const&) [346]
-----------------------------------------------
                0.00    0.00     821/821         std::__basic_future<sf::Image>::_M_get_result() const [404]
[506]    0.0    0.00    0.00     821         std::__exception_ptr::exception_ptr::exception_ptr(decltype(nullptr)) [506]
-----------------------------------------------
                0.00    0.00     820/820         std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter> std::__future_base::_S_allocate_result<sf::Image, int>(std::allocator<int> const&) [465]
[507]    0.0    0.00    0.00     820         std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>::unique_ptr<std::__future_base::_Result_base::_Deleter, void>(std::__future_base::_Result<sf::Image>*) [507]
                0.00    0.00     829/829         std::__uniq_ptr_impl<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>::__uniq_ptr_impl(std::__future_base::_Result<sf::Image>*) [503]
-----------------------------------------------
                0.00    0.00     820/820         std::__future_base::_State_baseV2::_M_set_result(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>, bool) [518]
[508]    0.0    0.00    0.00     820         std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>* std::__addressof<std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()> >(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>&) [508]
-----------------------------------------------
                0.00    0.00     818/818         std::packaged_task<sf::Image ()>::operator()() [91]
[509]    0.0    0.00    0.00     818         void std::__future_base::_State_baseV2::_S_check<std::__future_base::_Task_state_base<sf::Image ()> >(std::shared_ptr<std::__future_base::_Task_state_base<sf::Image ()> > const&) [509]
                0.00    0.00     831/1686        std::__shared_ptr<std::__future_base::_Task_state_base<sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::operator bool() const [359]
-----------------------------------------------
                0.00    0.00     818/818         std::__future_base::_State_baseV2::_M_set_result(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>, bool) [518]
[510]    0.0    0.00    0.00     818         void std::call_once<void (std::__future_base::_State_baseV2::*)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*), std::__future_base::_State_baseV2*, std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*>(std::once_flag&, void (std::__future_base::_State_baseV2::*&&)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*), std::__future_base::_State_baseV2*&&, std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*&&, bool*&&) [510]
